date,state_name,state_code,district_name,district_code,awc_infra_dws,awc_infra_fun_toilets,awc_infra_own_buil,aadhar_verf_benf,adolescent_girls,awc_open_1day,awc_open_21day,aww,awc,children_0_6_months,children_3_6_years,children_6months_3years,children_awc_21days,children_3_6_years_nonschool,children_3_6_years_school,elgb_benef,health_id_created,hcm_1_6days,hcm_15_20days,hcm_7_14days,hcm_atleast_1day,hcm_atleast_15days,hcm_atleast_21days,lact_mothers,pregnant_women,project,sector,thm_atleast_1day,thm_atleast_21days
01-06-2023,Odisha,21,Kalahandi,358,736,592,1784,179994,0,2361,2078,2358,2362,8900,84222,66087,41231,83931,291,181481,55,10376,19954,12200,79905,57329,37375,8913,13359,14,95,7614,7529
01-06-2023,Odisha,21,Kendrapara,360,795,917,1703,121314,0,2147,1669,2133,2147,4698,53501,48966,20533,52797,704,121824,50,6272,12624,6990,45159,31897,19273,5675,8984,9,84,11851,11404
01-06-2023,Odisha,21,Khordha,362,733,799,1131,158797,0,2554,2296,2539,2554,7355,67714,63703,28815,67150,564,160049,83,5646,11781,5266,51131,40219,28438,8354,12923,13,102,17647,17505
01-06-2023,Odisha,21,Kandhamal,359,625,488,1045,90870,0,2191,1625,2186,2197,4511,41806,35169,16743,41083,723,92246,149,4724,11755,7973,41042,28345,16590,4439,6321,12,72,23358,23213
01-06-2023,Odisha,21,Kendujhar,361,938,832,1741,197759,0,3342,2049,3342,3352,9777,92128,75930,27828,91221,907,200950,123,11436,32826,16052,87100,59612,26786,9894,13221,14,123,23835,23699
01-06-2023,Odisha,21,Koraput,363,597,799,1614,179369,0,3392,2573,3370,3399,7978,82306,70689,38282,81958,348,182361,90,8467,21844,12349,79923,59107,37263,8310,13078,15,125,26436,25497
01-06-2023,Odisha,21,Malkangiri,364,679,439,1103,80651,0,1320,1101,1318,1324,3878,36634,30886,17530,36353,281,81897,13,3742,9216,4727,34573,26104,16888,3762,6737,7,51,11077,10434
01-06-2023,Odisha,21,Mayurbhanj,365,990,1708,2715,248978,0,5127,4067,5110,5153,11147,114485,96433,51587,113758,727,251236,98,11094,29976,16489,107441,79858,49882,11007,18164,26,168,21328,20865
01-06-2023,Odisha,21,Nabarangpur,366,495,542,809,170863,0,2324,1901,2320,2331,7904,79944,64240,28633,79324,620,173167,15,11148,20543,13592,73057,48317,27774,7821,13258,10,101,16234,16049
01-06-2023,Odisha,21,Nayagarh,367,401,639,718,81495,0,1582,1386,1567,1584,4029,37152,30528,18039,36314,838,82144,15,2575,7186,2568,30173,25030,17844,4140,6295,8,51,8839,8677
01-06-2023,Odisha,21,Nuapada,368,573,489,1105,79648,0,1406,1285,1389,1406,3939,37163,29147,21698,37041,122,80258,49,3332,6832,4054,35783,28397,21565,4055,5954,5,55,14609,14536
01-06-2023,Odisha,21,Puri,369,562,640,1149,123969,0,2599,2192,2553,2599,5361,54465,50523,23793,53048,1417,125966,127,5113,11225,5367,45003,34523,23298,6292,9325,12,107,18756,17029
01-06-2023,Odisha,21,Rayagada,370,554,441,972,121228,0,2035,1454,2030,2063,4572,59234,48024,30322,58289,945,125397,172,5421,13434,8752,57568,43395,29961,5025,8542,11,72,15415,15212
01-06-2023,Odisha,21,Sonepur,372,179,190,523,56735,0,1556,1462,1542,1556,2824,24044,22563,14913,22851,1193,57113,106,1353,4061,1558,21590,18679,14618,3073,4609,6,57,8573,8544
01-06-2023,Odisha,21,Sambalpur,371,742,840,1040,86733,0,1883,1420,1880,1886,4235,39981,33214,12263,37714,2267,88141,30,3826,8564,4768,29026,20432,11868,4259,6452,10,71,7949,7893
01-06-2023,Odisha,21,Sundargarh,373,811,1367,1917,169501,0,3917,3466,3913,3918,8192,77762,63809,38200,73401,4361,170364,400,5235,13050,5087,60548,50226,37176,8246,12355,21,148,20194,20116
01-06-2023,Puducherry,34,Karaikal,598,32,47,34,6162,0,172,163,170,172,362,1151,4631,534,1144,7,7320,21,311,280,187,1274,776,496,456,720,1,5,378,12
01-06-2023,Puducherry,34,Mahe,599,1,1,1,92,0,12,5,12,13,13,509,231,0,506,3,781,20,15,0,0,15,0,0,15,13,1,1,0,0
01-06-2023,Puducherry,34,Pondicherry,600,290,286,146,17738,0,652,495,616,661,1681,6698,17956,512,4942,1756,31467,85,923,393,561,2309,825,432,2081,3051,4,23,6457,6267
01-06-2023,Puducherry,34,Yanam,601,1,1,3,172,0,7,4,9,9,6,615,446,47,615,0,1103,0,5,15,0,25,20,5,14,22,1,1,0,0
01-06-2023,Punjab,3,Amritsar,27,16,19,35,88963,0,789,1,1802,1859,2592,30941,49028,0,24608,6333,97810,23,216,0,0,216,0,0,5310,9939,12,74,21,13
01-06-2023,Punjab,3,Barnala,605,225,241,338,26032,0,591,1,631,669,400,8855,13618,0,8434,421,26706,0,291,0,0,291,0,0,1417,2416,3,27,866,850
01-06-2023,Punjab,3,Bathinda,28,349,321,702,65270,0,872,4,1371,1392,3254,20725,32974,0,14978,5747,66396,0,226,4,20,250,4,0,3596,5847,8,55,1946,1841
01-06-2023,Punjab,3,Fatehgarh Sahib,30,159,141,244,25516,0,488,3,667,699,1132,8678,12580,0,7214,1464,25591,1,359,0,14,373,0,0,1255,1946,5,30,993,990
01-06-2023,Punjab,3,Ferozepur,31,328,317,424,58849,0,1066,1,1233,1261,2288,17918,30227,0,16159,1759,59486,4,244,0,4,248,0,0,3343,5710,6,41,994,903
01-06-2023,Punjab,3,Faridkot,29,75,113,118,30105,0,484,1,510,545,1238,11694,14061,0,9549,2145,31042,5,615,0,0,615,0,0,1485,2564,3,22,6173,5717
01-06-2023,Punjab,3,Fazilka,651,24,33,77,63964,0,916,18,1045,1069,2673,22208,30803,0,20556,1652,65610,91,374,0,0,374,0,0,3694,6232,5,37,1006,558
01-06-2023,Punjab,3,Gurdaspur,32,472,426,728,82756,0,1614,4,1991,2054,4455,21960,44631,0,20180,1780,83449,0,461,0,16,477,0,0,4722,7681,11,79,4527,4178
01-06-2023,Punjab,3,Hoshiarpur,33,853,754,1040,91026,0,1438,14,1789,1926,2894,38628,40559,0,36231,2397,91690,2,504,0,24,528,0,0,3729,5880,10,70,7795,2543
01-06-2023,Punjab,3,Jalandhar,34,193,194,385,57839,0,1088,0,1571,1654,2788,20893,28248,0,18562,2331,60198,4,360,0,0,360,0,0,3397,4872,11,66,2385,2247
01-06-2023,Punjab,3,Kapurthala,35,148,166,215,36847,0,526,2,786,911,1318,16669,16331,0,12155,4514,39013,3,481,17,10,508,17,0,1615,3080,8,36,1158,1154
01-06-2023,Punjab,3,Ludhiana,36,89,116,524,114911,0,1747,1,2358,2487,5880,37039,57022,0,32797,4242,117414,35,580,0,38,618,0,0,6495,10978,16,93,2769,2761
01-06-2023,Punjab,3,Moga,38,2,1,8,45489,0,809,13,949,983,2297,15375,22211,0,10520,4855,46583,21,525,17,28,570,17,0,2427,4273,5,40,259,257
01-06-2023,Punjab,3,Mansa,37,4,7,16,40617,0,657,4,823,840,2597,9786,22113,0,7930,1856,41090,0,470,4,20,494,4,0,2632,3962,5,33,951,939
01-06-2023,Punjab,3,Pathankot,662,326,292,412,34136,0,712,3,810,831,2001,8945,18729,0,8020,925,34395,16,1072,0,35,1107,0,0,1983,2737,5,32,6183,6152
01-06-2023,Punjab,3,Patiala,41,151,151,179,76776,0,1347,5,1734,1829,2659,24742,39413,9,22331,2411,78124,29,2036,28,109,2182,37,9,4385,6925,9,70,7748,7334
01-06-2023,Punjab,3,Rupnagar,42,790,720,829,32817,0,427,0,832,873,1368,9685,17596,0,7595,2090,33092,2,141,0,0,141,0,0,1628,2815,5,33,427,426
01-06-2023,Punjab,3,Shahid Bhagat Singh Nagar,40,38,36,51,30493,0,479,0,720,793,1100,11840,14812,0,8363,3477,31619,21,223,0,12,235,0,0,1507,2360,5,30,5440,5138
01-06-2023,Punjab,3,S.a.s Nagar,608,38,52,262,38417,0,520,6,627,650,2153,11654,19357,28,10752,902,38538,0,385,20,47,452,20,0,2267,3107,4,24,2089,2024
01-06-2023,Punjab,3,Sri Muktsar Sahib,39,112,124,182,50347,0,749,3,860,894,2496,19383,22769,0,14395,4988,51471,0,489,0,30,519,0,0,2687,4136,4,33,1728,1636
01-06-2023,Punjab,3,Sangrur,43,744,680,836,80872,0,1519,5,1927,1963,4208,26400,40908,0,20925,5475,83143,0,1673,37,71,1809,65,28,4571,7056,10,73,6998,6434
01-06-2023,Punjab,3,Tarn Taran,609,10,7,21,44701,0,766,2,1099,1132,1674,17797,22400,0,14442,3355,49277,1,1476,0,11,1487,0,0,2489,4917,8,38,37,27
01-06-2023,Rajasthan,8,Ajmer,86,343,485,708,115911,0,1946,1331,1964,1967,6346,42452,54805,6789,40588,1864,123692,1078,10055,7350,9430,33033,13548,6198,8312,11777,13,64,24339,24216
01-06-2023,Rajasthan,8,Alwar,87,447,624,1077,272114,0,3409,2335,3439,3450,12623,100175,141939,11528,90923,9252,296205,555,22876,10783,15180,58951,20895,10112,15400,26068,15,124,41703,41562
01-06-2023,Rajasthan,8,Banswara,88,155,196,420,163881,0,2097,1385,2079,2119,5081,76072,84269,9519,75544,528,186527,366,24261,11134,18957,62790,19572,8438,7865,13240,10,91,24456,24329
01-06-2023,Rajasthan,8,Baran,89,435,561,894,114032,0,1615,1358,1615,1618,6406,46168,52285,16853,43319,2849,122437,115,6361,6414,4992,33478,22125,15711,6630,10948,7,51,9002,8952
01-06-2023,Rajasthan,8,Barmer,90,267,528,986,240773,0,3407,1873,3452,3556,6068,125070,102828,17242,124565,505,260758,283,31568,26465,33704,107672,42400,15935,10225,16567,16,136,50843,50664
01-06-2023,Rajasthan,8,Bharatpur,91,296,395,591,173261,0,2045,1629,2076,2081,6283,59763,91500,12088,58899,864,186503,392,15323,12919,15449,53415,22643,9724,10083,18874,10,71,22804,22757
01-06-2023,Rajasthan,8,Bhilwara,92,333,352,706,162581,0,2113,1274,2185,2216,9344,59774,85418,5528,58205,1569,182023,603,16294,6795,12193,39700,11213,4418,11317,16170,12,74,23326,23255
01-06-2023,Rajasthan,8,Bikaner,93,147,219,367,112833,0,1482,1076,1496,1501,2731,43556,56991,5492,43133,423,120877,39,12926,5969,9712,33194,10556,4587,6554,11045,8,57,13195,13051
01-06-2023,Rajasthan,8,Bundi,94,359,431,586,92689,0,1193,789,1204,1205,4920,33484,42888,2064,32258,1226,95825,205,7801,3730,5325,18531,5405,1675,5755,8778,5,38,24383,24356
01-06-2023,Rajasthan,8,Chittorgarh,95,190,279,487,98475,0,1723,1158,1758,1779,5031,43009,50203,6078,42203,806,113163,168,11474,6654,9664,32728,11590,4936,6129,8791,12,54,9986,9825
01-06-2023,Rajasthan,8,Churu,96,486,584,637,129837,0,1664,1291,1668,1677,7062,40929,68875,10418,39796,1133,138029,772,9039,7757,7913,34084,17132,9375,8674,12489,9,64,46874,46761
01-06-2023,Rajasthan,8,Dausa,97,166,295,468,114863,0,1352,1057,1345,1354,4953,41615,57510,5470,40958,657,123455,1458,12891,5832,9972,33486,10623,4791,6941,12436,7,48,18071,17742
01-06-2023,Rajasthan,8,Dholpur,98,214,255,384,102910,0,1025,864,1018,1033,3977,38602,50163,8202,37977,625,109735,105,9415,7711,10074,35105,15616,7905,5946,11047,5,34,33230,33188
01-06-2023,Rajasthan,8,Dungarpur,99,169,124,723,121076,0,2096,1405,2101,2117,4616,52679,61297,3989,49584,3095,136704,390,16135,7652,11811,38750,10804,3152,6814,11298,9,76,9930,9891
01-06-2023,Rajasthan,8,Hanumangarh,101,620,731,875,106148,0,1247,1159,1247,1248,7129,26973,58169,4670,26628,345,111420,69,6894,4161,5706,20636,8036,3875,7553,11596,7,44,24909,24866
01-06-2023,Rajasthan,8,Jaipur,102,786,972,1273,235543,0,4176,3009,4217,4254,12035,87889,119533,16918,74205,13684,258881,1210,16810,12657,13997,57903,27096,14439,16170,23254,21,147,35901,35871
01-06-2023,Rajasthan,8,Jaisalmer,103,22,50,101,48369,0,788,448,799,803,885,27543,19435,8660,27432,111,52584,36,5153,7439,5536,26446,15757,8318,1709,3012,3,37,8488,8473
01-06-2023,Rajasthan,8,Jalore,104,202,210,406,110215,0,1726,1086,1778,1797,1721,57044,49504,11118,56844,200,120489,284,12648,13963,14815,51567,24104,10141,4555,7665,8,58,15531,15321
01-06-2023,Rajasthan,8,Jhalawar,105,116,196,462,117132,0,1495,1219,1510,1513,5135,49761,53072,5304,47848,1913,125320,133,11545,6614,10747,33236,10944,4330,6475,10877,8,49,16501,16459
01-06-2023,Rajasthan,8,Jhunjhunu,106,549,585,510,105682,0,1591,1432,1578,1595,5960,25393,58678,5227,22214,3179,109560,290,5964,4186,5200,20201,9037,4851,7665,11864,8,58,16151,16110
01-06-2023,Rajasthan,8,Jodhpur,107,572,653,1190,207835,0,2501,2031,2525,2532,8640,85861,91519,15824,80040,5821,212051,134,19365,15814,17885,68031,30781,14967,10113,15918,12,105,46449,46181
01-06-2023,Rajasthan,8,Karauli,108,64,97,162,113204,0,1286,973,1278,1307,4092,51732,58508,4063,50431,1301,133049,237,14155,4299,8569,29202,6478,2179,6564,12153,6,46,4037,4018
01-06-2023,Rajasthan,8,Kota,109,242,259,331,89669,0,1261,1114,1271,1277,5254,31687,41929,7499,29576,2111,94093,202,4310,3730,3734,18338,10294,6564,6174,9049,6,40,18657,18636
01-06-2023,Rajasthan,8,Nagaur,110,315,382,517,203385,0,2836,1947,2860,2871,8385,73412,96758,8296,71661,1751,207164,1670,20778,11829,18082,56839,17979,6150,11457,17152,13,102,13183,13005
01-06-2023,Rajasthan,8,Pali,111,372,600,939,140509,0,1814,1352,1816,1834,7222,48532,71508,2627,46260,2272,151928,1311,13858,8182,12406,36774,10510,2328,9880,14786,10,66,13196,13023
01-06-2023,Rajasthan,8,Pratapgarh,629,50,58,169,70919,0,1168,714,1234,1239,2218,40427,34155,2332,40046,381,85616,260,9715,3986,7854,23364,5795,1809,3158,5658,6,48,3386,3284
01-06-2023,Rajasthan,8,Rajsamand,112,134,223,413,73258,0,1145,711,1161,1167,3338,26161,37016,1679,25913,248,78074,430,8177,4092,7130,20850,5543,1451,4624,6935,7,40,11987,11950
01-06-2023,Rajasthan,8,Sawai Madhopur,113,152,203,370,93763,0,1090,766,1097,1117,4774,34502,49013,1692,33143,1359,104545,351,8174,2220,4131,15630,3325,1105,6111,10145,6,38,9134,9112
01-06-2023,Rajasthan,8,Sikar,114,463,558,920,127117,0,2124,1439,2136,2139,6473,35619,70177,4496,33663,1956,133427,350,8063,4265,6547,22145,7535,3270,8389,12769,9,75,13894,13890
01-06-2023,Rajasthan,8,Sirohi,115,99,115,190,79678,0,867,544,864,872,3412,30493,39951,2085,30007,486,84806,61,9001,6740,8940,26576,8635,1895,4233,6717,5,31,18276,18246
01-06-2023,Rajasthan,8,Ganganagar,100,667,728,947,111042,0,1973,1827,1947,1974,6831,30888,59194,6934,30622,266,117046,287,7405,4854,6320,23511,9786,4932,7709,12424,9,69,18979,18962
01-06-2023,Rajasthan,8,Tonk,116,181,244,406,101301,0,1472,878,1474,1486,4885,39814,49760,1818,36901,2913,110198,231,9154,2679,5071,18315,4090,1411,6019,9720,7,45,11629,11532
01-06-2023,Rajasthan,8,Udaipur,117,491,772,1297,222702,0,3136,2233,3159,3175,10488,91021,110209,17973,89431,1590,243426,276,19485,19474,19499,74608,35624,16150,12920,18788,15,123,49703,49634
01-06-2023,Sikkim,11,Gangtok,225,242,249,157,7844,0,258,258,258,258,462,4141,3290,1430,2864,1277,8796,17,333,291,219,2264,1712,1421,462,441,5,10,27,26
01-06-2023,Sikkim,11,Gyalshing,228,120,132,116,3626,0,162,160,162,162,227,2145,1870,595,1622,523,4773,11,347,168,164,1274,763,595,235,296,1,8,4,4
01-06-2023,Sikkim,11,Mangan,226,178,189,173,2657,0,190,190,190,190,154,1246,981,473,1004,242,2726,5,76,58,46,644,522,464,163,182,3,11,2,2
01-06-2023,Sikkim,11,Namchi,227,253,296,247,8663,0,332,331,332,332,510,4003,3400,1153,2672,1331,8938,23,367,284,239,2031,1425,1141,490,535,3,14,0,0
01-06-2023,Sikkim,11,Pakyong,741,203,210,183,6278,0,212,212,212,212,372,3054,2484,903,2575,479,6658,2,218,135,130,1384,1036,901,365,383,2,9,12,12
01-06-2023,Sikkim,11,Soreng,742,137,146,131,3900,0,154,154,154,154,239,1904,1666,488,1157,747,4346,12,175,159,129,945,641,482,254,283,1,6,1115,1066
01-06-2023,Tamil Nadu,33,Ariyalur,610,533,549,575,57852,0,774,634,670,774,3078,24195,25309,5395,19096,5099,60861,3,3297,3975,3153,15790,9340,5365,3310,4969,6,22,22368,22311
01-06-2023,Tamil Nadu,33,Chengalpattu,730,899,1040,1092,86674,0,1259,1173,982,1266,4880,28295,42011,7007,21878,6417,88288,2,3347,5523,3340,19087,12400,6877,5033,8069,8,49,39020,34304
01-06-2023,Tamil Nadu,33,Chennai,568,1187,1694,1550,151004,0,1535,1437,1306,1806,9210,52621,68913,10025,16738,35883,153001,50,2921,3124,2188,18215,13106,9982,9395,12862,16,73,65376,65304
01-06-2023,Tamil Nadu,33,Coimbatore,569,1624,1561,1549,136044,0,1697,1634,1484,1697,8566,43112,67483,11766,26622,16490,140329,29,5255,6239,6097,29287,17935,11696,9034,12134,18,48,63088,62979
01-06-2023,Tamil Nadu,33,Cuddalore,570,1275,1323,1815,145557,0,2023,1828,1623,2023,7419,51628,69869,26434,39346,12282,149988,7,4247,7028,4494,41815,33074,26046,7980,13092,14,71,66920,66867
01-06-2023,Tamil Nadu,33,Dharmapuri,571,906,991,1074,121272,0,1332,970,1153,1333,5826,46984,56278,8492,36850,10134,124937,13,6562,6720,5849,27537,15126,8406,6515,9334,8,37,43359,43260
01-06-2023,Tamil Nadu,33,Dindigul,572,1339,1625,1616,143753,0,2035,1906,1575,2035,8576,56717,60657,17717,33508,23209,145400,22,4596,5078,3687,30978,22695,17617,8691,10759,15,63,52847,52237
01-06-2023,Tamil Nadu,33,Erode,573,1497,1615,1568,122803,0,2080,1911,1732,2080,6981,47673,52966,8945,29819,17854,124018,0,5414,8134,5627,27947,16906,8772,7062,9336,15,58,43322,43129
01-06-2023,Tamil Nadu,33,Kallakurichi,729,577,707,927,115630,0,1160,1038,1037,1160,6564,45716,53836,15470,31149,14567,122610,26,4517,6515,4881,31278,21880,15365,6600,9894,9,40,49998,49839
01-06-2023,Tamil Nadu,33,Kanchipuram,574,572,703,796,62208,0,928,871,712,940,3912,18658,30542,7371,13679,4979,63507,0,1620,4022,1653,14632,11359,7337,4015,6380,6,38,28071,28049
01-06-2023,Tamil Nadu,33,Kanniyakumari,575,1272,1361,877,92034,0,1401,1084,1201,1401,5944,29657,43600,6957,19939,9718,93634,1,4432,4215,4011,19490,11047,6832,6222,8211,10,51,42330,42284
01-06-2023,Tamil Nadu,33,Karur,576,588,723,735,63705,0,1052,885,866,1052,3450,24564,28112,6886,17362,7202,64667,7,2529,4758,3344,17425,11552,6794,3602,4939,8,26,26429,26040
01-06-2023,Tamil Nadu,33,Krishnagiri,577,838,1270,1395,120860,0,1791,1485,1508,1796,6681,41519,60296,14121,31493,10026,126293,113,4754,8043,5507,32332,22071,14028,7200,10597,10,50,45025,44965
01-06-2023,Tamil Nadu,33,Madurai,578,1324,1516,1580,191873,0,2001,1948,1582,2001,10944,75770,81569,18646,32384,43386,194956,17,5429,5882,4988,34828,24411,18529,11250,15423,17,72,76414,76352
01-06-2023,Tamil Nadu,33,Mayiladuthurai,735,402,481,587,44721,0,688,551,552,692,2113,15340,22587,5855,14643,697,46404,11,1933,3271,2712,13711,9066,5795,2289,4075,5,19,19973,19952
01-06-2023,Tamil Nadu,33,Nagapattinam,579,286,476,525,38866,0,633,491,511,633,1926,15092,17189,4225,12263,2829,39466,2,2160,2469,2315,11102,6627,4158,2067,3192,7,22,15920,15878
01-06-2023,Tamil Nadu,33,Namakkal,580,1281,1218,1291,95742,0,1599,1438,1285,1599,5773,37021,40189,8834,25874,11147,96877,10,4402,4483,4277,21858,13179,8696,5770,8124,16,57,36415,35612
01-06-2023,Tamil Nadu,33,Perambalur,581,335,446,447,36577,0,490,470,430,490,2559,9880,18387,5830,8011,1869,37301,12,797,1548,876,8989,7316,5768,2619,3856,4,13,18878,17376
01-06-2023,Tamil Nadu,33,Pudukkottai,582,840,1112,1635,109371,0,1799,1675,1208,1799,4959,47512,48671,23996,38132,9380,115734,31,3029,8168,3894,38972,32049,23881,5523,9069,13,86,47242,47042
01-06-2023,Tamil Nadu,33,Ramanathapuram,583,633,1019,1029,76492,0,1454,1315,1121,1454,3792,32194,33904,12293,25147,7047,79791,9,3195,4835,3264,23124,16665,11830,4078,5823,11,42,28249,28026
01-06-2023,Tamil Nadu,33,Ranipet,731,505,695,747,68519,0,951,639,696,956,3227,26167,31662,6217,21279,4888,70762,22,3955,5662,4758,20495,11782,6120,3541,6165,8,26,28100,27969
01-06-2023,Tamil Nadu,33,Salem,584,2066,1866,1915,226670,0,2694,2383,2254,2696,12073,85311,103661,23716,63341,21970,232494,165,9434,11190,9980,54063,34649,23459,12926,18523,22,90,91232,90754
01-06-2023,Tamil Nadu,33,Sivaganga,585,675,1059,1181,66293,0,1551,1345,1261,1552,3799,23792,31817,9700,21473,2319,69451,1,3097,5187,3432,21297,14768,9581,4097,5946,12,43,28251,28241
01-06-2023,Tamil Nadu,33,Tenkasi,733,1270,1267,1014,91356,0,1301,1285,1079,1301,5219,34922,39501,14445,18957,15965,91923,0,2476,2344,2201,21442,16765,14421,5382,6899,11,34,38853,38815
01-06-2023,Tamil Nadu,33,Thanjavur,586,994,1153,1415,128630,0,1749,1594,1443,1749,6910,48443,61514,18930,34512,13931,135304,44,4816,8921,6298,38551,27437,18516,7286,11151,16,60,47950,47301
01-06-2023,Tamil Nadu,33,The Nilgiris,587,469,461,433,26349,0,486,482,391,486,1521,9764,11718,2674,6573,3191,26598,0,992,1023,1055,5712,3665,2642,1523,2072,4,20,11014,11012
01-06-2023,Tamil Nadu,33,Theni,588,582,729,708,65848,0,1065,986,730,1065,3732,17487,35179,8604,15449,2038,66922,2,1852,3897,2191,16496,12453,8556,4441,6083,9,34,27472,27250
01-06-2023,Tamil Nadu,33,Tirunelveli,592,1255,1241,950,88142,0,1261,1219,1003,1261,4721,34966,37926,14289,22005,12961,88728,4,2441,3619,2621,22919,17857,14238,4881,6234,10,32,36935,36912
01-06-2023,Tamil Nadu,33,Thiruvallur,589,1278,1261,1510,139158,0,1760,1512,1355,1763,6790,56827,60833,11586,37743,19084,144184,13,8072,8608,6603,34708,20033,11425,7240,12494,13,79,55884,55690
01-06-2023,Tamil Nadu,33,Thiruvarur,590,791,861,841,74370,0,1259,1089,1051,1260,3367,31296,32834,11409,30501,795,77085,8,4386,5833,4433,25977,17158,11325,3648,5940,10,34,27838,27769
01-06-2023,Tamil Nadu,33,Tuticorin,594,1062,1276,1074,79228,0,1497,1225,1320,1505,4787,26415,39046,9910,21641,4774,82689,4,2769,7541,3873,24024,17382,9841,5064,7377,13,54,35439,35180
01-06-2023,Tamil Nadu,33,Tiruchirappalli,591,1301,1579,1687,144486,0,1850,1671,1553,1850,9249,44053,71601,21291,40479,3574,147824,7,4940,7622,5931,39680,28809,21187,9668,13253,16,54,58045,58037
01-06-2023,Tamil Nadu,33,Tirupathur,732,346,665,713,78466,0,968,785,749,968,4183,25538,39688,8287,21169,4369,81081,7,3374,6679,4113,22382,14895,8216,4666,7006,7,31,31947,31887
01-06-2023,Tamil Nadu,33,Tiruppur,634,1108,1273,1195,127506,0,1512,1458,1309,1512,7125,51707,54061,8471,23276,28431,129425,0,5196,5901,5014,24515,14305,8404,7252,9280,14,43,45412,45324
01-06-2023,Tamil Nadu,33,Tiruvannamalai,593,1229,1603,1908,149890,0,2127,1955,1621,2127,8030,50396,73724,31467,43770,6626,154057,12310,2620,9247,4193,47457,40644,31397,8448,13459,19,68,68906,68823
01-06-2023,Tamil Nadu,33,Vellore,595,604,803,850,84427,0,1075,601,770,1075,4394,28484,40836,5489,21833,6651,86394,2,4780,5323,5194,20730,10756,5433,5018,7662,8,35,35297,35075
01-06-2023,Tamil Nadu,33,Villupuram,596,1219,1205,1422,137327,0,1781,1707,1517,1781,7462,50209,62680,23579,33280,16929,139824,8,3364,7039,3919,37752,30469,23430,7681,11792,14,62,58935,58676
01-06-2023,Tamil Nadu,33,Virudhunagar,597,1050,1126,1185,124091,0,1504,1473,1200,1504,7268,48882,52348,19544,23057,25825,125983,14,1880,3080,1715,26196,22601,19521,7422,10063,12,47,51913,49132
01-06-2023,Telangana,36,Adilabad,501,434,265,376,59471,0,1255,1106,1176,1256,2531,25477,25111,13321,25278,199,62125,24,3330,4270,3486,24230,17414,13144,3119,5887,5,51,30581,30528
01-06-2023,Telangana,36,Bhadradri Kothagudem,690,751,389,571,69887,0,2057,1909,1960,2060,3213,30127,31639,13274,28950,1177,75266,63,3893,5661,4207,25798,17698,12037,3347,6940,11,84,32573,31718
01-06-2023,Telangana,36,Hanumakonda,686,490,440,271,46139,0,781,750,736,781,2425,18764,20314,4629,17376,1388,48363,10,1823,1592,1115,9044,6106,4514,2656,4204,3,32,21776,20324
01-06-2023,Telangana,36,Hyderabad,507,682,716,88,100608,0,937,798,844,970,3015,38601,51183,4585,36875,1726,102497,14,6085,3172,3606,17316,7625,4453,3514,6184,5,37,36287,34092
01-06-2023,Telangana,36,Jagitial,681,440,440,176,73465,0,1062,1030,1049,1065,3664,27243,33242,7036,25538,1705,74775,4,3415,3569,3315,17030,10300,6731,3930,6696,4,42,39232,36692
01-06-2023,Telangana,36,Jangoan,689,273,215,194,31342,0,694,631,682,695,1849,12357,13932,3556,11367,990,32805,17,1460,1643,1572,8029,4997,3354,1891,2776,3,27,13427,11411
01-06-2023,Telangana,36,Jayashankar Bhupalapally,687,323,251,263,25477,0,644,634,633,644,1610,9494,11362,3712,8504,990,26602,9,1200,1286,951,7055,4904,3618,1635,2501,2,26,13390,13010
01-06-2023,Telangana,36,Jogulamba Gadwal,695,401,201,206,53277,0,712,631,665,713,2301,23634,22310,5607,22748,886,55898,33,4064,3258,4261,16954,8629,5371,2699,4954,3,29,25824,25063
01-06-2023,Telangana,36,Kamareddy,685,283,171,238,74687,0,1193,1131,1157,1193,4128,30696,32357,7847,27451,3245,78759,6,4930,5076,5667,23233,12636,7560,4412,7166,5,48,35130,32496
01-06-2023,Telangana,36,Karimnagar,508,468,556,351,52321,0,777,722,738,777,2791,20170,23152,3151,17865,2305,53978,2,2428,2200,2085,9713,5200,3000,3066,4799,4,31,26750,25571
01-06-2023,Telangana,36,Khammam,509,1130,799,1015,82768,0,1838,1676,1766,1840,4059,32902,36642,9251,31743,1159,85256,11,5084,4355,5064,23375,13227,8872,4156,7497,7,76,33436,30837
01-06-2023,Telangana,36,Kumuram Bheem Asifabad,699,156,107,149,44442,0,964,715,936,973,1860,22544,19481,7110,22273,271,50116,38,3886,4395,3228,18268,11154,6759,1982,4249,5,40,10582,10157
01-06-2023,Telangana,36,Mahabubabad,688,434,292,368,45315,0,1430,1308,1384,1437,2605,18221,20989,8242,16886,1335,48667,24,2339,2688,2156,14748,10253,7565,2706,4146,5,58,21200,20732
01-06-2023,Telangana,36,Mahabubnagar,512,452,339,267,58359,0,1174,1029,1146,1185,3000,23793,28128,5709,23048,745,63876,33,4331,3736,4320,17935,9284,5548,3475,5480,4,48,20167,18071
01-06-2023,Telangana,36,Mancherial,684,434,330,175,47280,0,956,828,939,969,2381,18912,22156,4703,18201,711,50277,40,2972,3144,2529,13083,7582,4438,2529,4299,4,38,23372,21775
01-06-2023,Telangana,36,Medak,513,538,310,271,61294,0,1076,1036,1066,1076,3337,24098,26259,7467,23356,742,62971,10,3950,4468,5350,20884,11584,7116,3665,5612,4,42,32196,31184
